8700000.0	-7.88632235178
8800000.0	-6.77578431446
8900000.0	-5.73716893061
9000000.0	-4.77457514063
9100000.0	-3.89180186245
9200000.0	-3.0923329989
9300000.0	-2.37932368835
9400000.0	-1.75558785279
9500000.0	-1.22358709262
9600000.0	-0.785420971784
9700000.0	-0.442818731783
9800000.0	-0.197132467138
9900000.0	-0.0493317892932
10000000.0	0.0
10100000.0	-0.0493317892932
10200000.0	-0.197132467138
10300000.0	-0.442818731783
10400000.0	-0.785420971784
10500000.0	-1.22358709262
10600000.0	-1.75558785279
10700000.0	-2.37932368835
10800000.0	-3.0923329989
10900000.0	-3.89180186245
11000000.0	-4.77457514063
11100000.0	-5.73716893061
11200000.0	-6.77578431446
11300000.0	-7.88632235178
11400000.0	-9.06440025628
11500000.0	-10.3053686927
11600000.0	-11.6043301255
11700000.0	-12.9561581475
11800000.0	-14.3555177109
11900000.0	-15.7968861829
12000000.0	-17.2745751406
12100000.0	-18.7827528209
12200000.0	-20.3154671354
12300000.0	-21.8666691609
12400000.0	-23.4302370118
12500000.0	-25.0
12600000.0	-26.5697629882
12700000.0	-28.1333308391
12800000.0	-29.6845328646
12900000.0	-31.2172471791
13000000.0	-32.7254248594
13100000.0	-34.2031138171
13200000.0	-35.6444822891
13300000.0	-37.0438418525
13400000.0	-38.3956698745
13500000.0	-39.6946313073
13600000.0	-40.9355997437
13700000.0	-42.1136776482
13800000.0	-43.2242156855
13900000.0	-44.2628310694
14000000.0	-45.2254248594
14100000.0	-46.1081981376
14200000.0	-46.9076670011
14300000.0	-47.6206763117
14400000.0	-48.2444121472
14500000.0	-48.7764129074
14600000.0	-49.2145790282
14700000.0	-49.5571812682
14800000.0	-49.8028675329
14900000.0	-49.9506682107
15000000.0	-50.0
15100000.0	-49.9506682107
15200000.0	-49.8028675329
15300000.0	-49.5571812682
15400000.0	-49.2145790282
15500000.0	-48.7764129074
15600000.0	-48.2444121472
15700000.0	-47.6206763117
15800000.0	-46.9076670011
15900000.0	-46.1081981376
16000000.0	-45.2254248594
16100000.0	-44.2628310694
16200000.0	-43.2242156855
16300000.0	-42.1136776482
16400000.0	-40.9355997437
16500000.0	-39.6946313073
16600000.0	-38.3956698745
16700000.0	-37.0438418525
16800000.0	-35.6444822891
16900000.0	-34.2031138171
17000000.0	-32.7254248594
17100000.0	-31.2172471791
17200000.0	-29.6845328646
17300000.0	-28.1333308391
17400000.0	-26.5697629882
17500000.0	-25.0
17600000.0	-23.4302370118
17700000.0	-21.8666691609
17800000.0	-20.3154671354
17900000.0	-18.7827528209
18000000.0	-17.2745751406
18100000.0	-15.7968861829
18200000.0	-14.3555177109
18300000.0	-12.9561581475
18400000.0	-11.6043301255
18500000.0	-10.3053686927
18600000.0	-9.06440025628
18700000.0	-7.88632235178
18800000.0	-6.77578431446
18900000.0	-5.73716893061
19000000.0	-4.77457514063
19100000.0	-3.89180186245
19200000.0	-3.0923329989
19300000.0	-2.37932368835
19400000.0	-1.75558785279
19500000.0	-1.22358709262
19600000.0	-0.785420971784
19700000.0	-0.442818731783
19800000.0	-0.197132467138
19900000.0	-0.0493317892932
20000000.0	0.0
20100000.0	-0.0493317892932
20200000.0	-0.197132467138
20300000.0	-0.442818731783
20400000.0	-0.785420971784
20500000.0	-1.22358709262
20600000.0	-1.75558785279
20700000.0	-2.37932368835
20800000.0	-3.0923329989
20900000.0	-3.89180186245
21000000.0	-4.77457514063
21100000.0	-5.73716893061
21200000.0	-6.77578431446
21300000.0	-7.88632235178
21400000.0	-9.06440025628
21500000.0	-10.3053686927
21600000.0	-11.6043301255
21700000.0	-12.9561581475
21800000.0	-14.3555177109
21900000.0	-15.7968861829
22000000.0	-17.2745751406
22100000.0	-18.7827528209
22200000.0	-20.3154671354
22300000.0	-21.8666691609
22400000.0	-23.4302370118
22500000.0	-25.0
22600000.0	-26.5697629882
22700000.0	-28.1333308391
22800000.0	-29.6845328646
22900000.0	-31.2172471791
23000000.0	-32.7254248594
23100000.0	-34.2031138171
23200000.0	-35.6444822891
23300000.0	-37.0438418525
23400000.0	-38.3956698745
23500000.0	-39.6946313073
23600000.0	-40.9355997437
23700000.0	-42.1136776482
23800000.0	-43.2242156855
23900000.0	-44.2628310694
24000000.0	-45.2254248594
24100000.0	-46.1081981376
24200000.0	-46.9076670011
24300000.0	-47.6206763117
24400000.0	-48.2444121472
24500000.0	-48.7764129074
24600000.0	-49.2145790282
24700000.0	-49.5571812682
24800000.0	-49.8028675329
24900000.0	-49.9506682107
25000000.0	-50.0
25100000.0	-49.9506682107
25200000.0	-49.8028675329
25300000.0	-49.5571812682
25400000.0	-49.2145790282
25500000.0	-48.7764129074
25600000.0	-48.2444121472
25700000.0	-47.6206763117
25800000.0	-46.9076670011
25900000.0	-46.1081981376
26000000.0	-45.2254248594
26100000.0	-44.2628310694
26200000.0	-43.2242156855
26300000.0	-42.1136776482
26400000.0	-40.9355997437
26500000.0	-39.6946313073
26600000.0	-38.3956698745
26700000.0	-37.0438418525
26800000.0	-35.6444822891
26900000.0	-34.2031138171
27000000.0	-32.7254248594
27100000.0	-31.2172471791
27200000.0	-29.6845328646
27300000.0	-28.1333308391
27400000.0	-26.5697629882
27500000.0	-25.0
27600000.0	-23.4302370118
27700000.0	-21.8666691609
27800000.0	-20.3154671354
27900000.0	-18.7827528209
28000000.0	-17.2745751406
28100000.0	-15.7968861829
28200000.0	-14.3555177109
28300000.0	-12.9561581475
28400000.0	-11.6043301255
28500000.0	-10.3053686927
28600000.0	-9.06440025628
28700000.0	-7.88632235178
28800000.0	-6.77578431446
28900000.0	-5.73716893061
29000000.0	-4.77457514063
29100000.0	-3.89180186245
29200000.0	-3.0923329989
29300000.0	-2.37932368835
29400000.0	-1.75558785279
29500000.0	-1.22358709262
29600000.0	-0.785420971784
29700000.0	-0.442818731783
29800000.0	-0.197132467138
29900000.0	-0.0493317892932
30000000.0	0.0
